"RN","ThreAss","ThreCon","intervention","step","Asupp","Bsupp","ABsupp","Apos","Aneg","A","Bpos","Bneg","B","ABpos","ABneg","AB","sr-supporters","sr-opponents","satisfaction-rate","support-rate"
"50","1","1","1","36","17","22","1","13","3","1","14","7","1","1","0","0","0.6363636363636364","0.7647058823529411","0.7","0.55"
"46","1","0.6","1","89","7","33","0","3","4","0","24","9","0","0","0","0","0.7272727272727273","0.42857142857142855","0.675","0.825"
"49","1","1","0","45","17","22","1","13","3","1","14","7","1","1","0","0","0.6363636363636364","0.7647058823529411","0.7","0.55"
"47","1","0.8","0","89","11","28","1","9","2","0","19","9","0","1","0","0","0.6785714285714286","0.8181818181818182","0.725","0.7"
"50","1","1","1","37","17","22","1","13","3","1","14","7","1","1","0","0","0.6363636363636364","0.7647058823529411","0.7","0.55"
"49","1","1","0","46","17","22","1","13","3","1","14","7","1","1","0","0","0.6363636363636364","0.7647058823529411","0.7","0.55"
"50","1","1","1","38","17","22","1","13","3","1","14","7","1","1","0","0","0.6363636363636364","0.7647058823529411","0.7","0.55"
"49","1","1","0","47","17","22","1","13","3","1","14","7","1","1","0","0","0.6363636363636364","0.7647058823529411","0.7","0.55"
"46","1","0.6","1","90","7","33","0","3","4","0","24","9","0","0","0","0","0.7272727272727273","0.42857142857142855","0.675","0.825"
"50","1","1","1","39","17","22","1","13","3","1","14","7","1","1","0","0","0.6363636363636364","0.7647058823529411","0.7","0.55"
"47","1","0.8","0","90","11","28","1","9","2","0","19","9","0","1","0","0","0.6785714285714286","0.8181818181818182","0.725","0.7"
"49","1","1","0","48","17","22","1","13","3","1","14","7","1","1","0","0","0.6363636363636364","0.7647058823529411","0.7","0.55"
"46","1","0.6","1","91","6","34","0","3","3","0","24","10","0","0","0","0","0.7058823529411765","0.5","0.675","0.85"
"50","1","1","1","40","17","22","1","13","3","1","14","7","1","1","0","0","0.6363636363636364","0.7647058823529411","0.7","0.55"
"47","1","0.8","0","91","11","28","1","9","2","0","19","9","0","1","0","0","0.6785714285714286","0.8181818181818182","0.725","0.7"
"49","1","1","0","49","17","22","1","13","3","1","14","7","1","1","0","0","0.6363636363636364","0.7647058823529411","0.7","0.55"
"50","1","1","1","41","17","22","1","13","3","1","14","7","1","1","0","0","0.6363636363636364","0.7647058823529411","0.7","0.55"
"47","1","0.8","0","92","11","28","1","9","2","0","19","9","0","1","0","0","0.6785714285714286","0.8181818181818182","0.725","0.7"
"49","1","1","0","50","17","22","1","13","3","1","14","7","1","1","0","0","0.6363636363636364","0.7647058823529411","0.7","0.55"
"46","1","0.6","1","92","5","35","0","3","2","0","24","11","0","0","0","0","0.6857142857142857","0.6","0.675","0.875"
"50","1","1","1","42","17","22","1","13","3","1","14","7","1","1","0","0","0.6363636363636364","0.7647058823529411","0.7","0.55"
"47","1","0.8","0","93","11","28","1","9","2","0","19","9","0","1","0","0","0.6785714285714286","0.8181818181818182","0.725","0.7"
"49","1","1","0","51","17","22","1","13","3","1","14","7","1","1","0","0","0.6363636363636364","0.7647058823529411","0.7","0.55"
"46","1","0.6","1","93","3","37","0","0","3","0","27","10","0","0","0","0","0.7297297297297297","0","0.675","0.925"
"50","1","1","1","43","17","22","1","13","3","1","14","7","1","1","0","0","0.6363636363636364","0.7647058823529411","0.7","0.55"
"49","1","1","0","52","17","22","1","13","3","1","14","7","1","1","0","0","0.6363636363636364","0.7647058823529411","0.7","0.55"
"47","1","0.8","0","94","11","28","1","9","2","0","19","9","0","1","0","0","0.6785714285714286","0.8181818181818182","0.725","0.7"
"46","1","0.6","1","94","2","38","0","0","2","0","29","9","0","0","0","0","0.7631578947368421","0","0.725","0.95"
"50","1","1","1","44","17","22","1","13","3","1","14","7","1","1","0","0","0.6363636363636364","0.7647058823529411","0.7","0.55"
"49","1","1","0","53","17","22","1","13","3","1","14","7","1","1","0","0","0.6363636363636364","0.7647058823529411","0.7","0.55"
"47","1","0.8","0","95","11","28","1","9","2","0","19","9","0","1","0","0","0.6785714285714286","0.8181818181818182","0.725","0.7"
"49","1","1","0","54","17","22","1","13","3","1","14","7","1","1","0","0","0.6363636363636364","0.7647058823529411","0.7","0.55"
"50","1","1","1","45","17","22","1","13","3","1","14","7","1","1","0","0","0.6363636363636364","0.7647058823529411","0.7","0.55"
"46","1","0.6","1","95","2","38","0","0","2","0","29","9","0","0","0","0","0.7631578947368421","0","0.725","0.95"
"47","1","0.8","0","96","11","28","1","9","2","0","19","9","0","1","0","0","0.6785714285714286","0.8181818181818182","0.725","0.7"
"49","1","1","0","55","17","22","1","13","3","1","14","7","1","1","0","0","0.6363636363636364","0.7647058823529411","0.7","0.55"
"50","1","1","1","46","17","22","1","13","3","1","14","7","1","1","0","0","0.6363636363636364","0.7647058823529411","0.7","0.55"
"47","1","0.8","0","97","11","28","1","9","2","0","19","9","0","1","0","0","0.6785714285714286","0.8181818181818182","0.725","0.7"
"46","1","0.6","1","96","2","38","0","0","2","0","29","9","0","0","0","0","0.7631578947368421","0","0.725","0.95"
"49","1","1","0","56","17","22","1","13","3","1","14","7","1","1","0","0","0.6363636363636364","0.7647058823529411","0.7","0.55"
"50","1","1","1","47","17","22","1","13","3","1","14","7","1","1","0","0","0.6363636363636364","0.7647058823529411","0.7","0.55"
"47","1","0.8","0","98","11","28","1","9","2","0","19","9","0","1","0","0","0.6785714285714286","0.8181818181818182","0.725","0.7"
"46","1","0.6","1","97","2","38","0","0","2","0","29","9","0","0","0","0","0.7631578947368421","0","0.725","0.95"
"49","1","1","0","57","17","22","1","13","3","1","14","7","1","1","0","0","0.6363636363636364","0.7647058823529411","0.7","0.55"
"50","1","1","1","48","17","22","1","13","3","1","14","7","1","1","0","0","0.6363636363636364","0.7647058823529411","0.7","0.55"
"47","1","0.8","0","99","11","28","1","9","2","0","19","9","0","1","0","0","0.6785714285714286","0.8181818181818182","0.725","0.7"
"46","1","0.6","1","98","2","38","0","0","2","0","29","9","0","0","0","0","0.7631578947368421","0","0.725","0.95"
"49","1","1","0","58","17","22","1","13","3","1","14","7","1","1","0","0","0.6363636363636364","0.7647058823529411","0.7","0.55"
"50","1","1","1","49","17","22","1","13","3","1","14","7","1","1","0","0","0.6363636363636364","0.7647058823529411","0.7","0.55"
"47","1","0.8","0","100","11","28","1","9","2","0","19","9","0","1","0","0","0.6785714285714286","0.8181818181818182","0.725","0.7"
"50","1","1","1","50","17","22","1","13","3","1","14","7","1","1","0","0","0.6363636363636364","0.7647058823529411","0.7","0.55"
"46","1","0.6","1","99","2","38","0","0","2","0","29","9","0","0","0","0","0.7631578947368421","0","0.725","0.95"
"49","1","1","0","59","17","22","1","13","3","1","14","7","1","1","0","0","0.6363636363636364","0.7647058823529411","0.7","0.55"
"46","1","0.6","1","100","2","38","0","0","2","0","29","9","0","0","0","0","0.7631578947368421","0","0.725","0.95"
"49","1","1","0","60","17","22","1","13","3","1","14","7","1","1","0","0","0.6363636363636364","0.7647058823529411","0.7","0.55"
"49","1","1","0","61","19","20","1","14","4","1","13","6","1","1","0","0","0.65","0.7368421052631579","0.7","0.5"
"49","1","1","0","62","19","20","1","14","4","1","13","6","1","1","0","0","0.65","0.7368421052631579","0.7","0.5"
"49","1","1","0","63","19","20","1","14","4","1","13","6","1","1","0","0","0.65","0.7368421052631579","0.7","0.5"
"49","1","1","0","64","19","20","1","14","4","1","13","6","1","1","0","0","0.65","0.7368421052631579","0.7","0.5"
"49","1","1","0","65","19","20","1","14","4","1","13","6","1","1","0","0","0.65","0.7368421052631579","0.7","0.5"
"49","1","1","0","66","19","20","1","14","4","1","13","6","1","1","0","0","0.65","0.7368421052631579","0.7","0.5"
"49","1","1","0","67","19","20","1","14","4","1","13","6","1","1","0","0","0.65","0.7368421052631579","0.7","0.5"
"49","1","1","0","68","19","20","1","14","4","1","13","6","1","1","0","0","0.65","0.7368421052631579","0.7","0.5"
"49","1","1","0","69","19","20","1","14","4","1","13","6","1","1","0","0","0.65","0.7368421052631579","0.7","0.5"
"49","1","1","0","70","19","20","1","14","4","1","13","6","1","1","0","0","0.65","0.7368421052631579","0.7","0.5"
"48","1","0.8","1","51","12","28","0","3","8","1","22","6","0","0","0","0","0.7857142857142857","0.25","0.625","0.7"
"49","1","1","0","71","19","20","1","14","4","1","13","6","1","1","0","0","0.65","0.7368421052631579","0.7","0.5"
"49","1","1","0","72","19","20","1","14","4","1","13","6","1","1","0","0","0.65","0.7368421052631579","0.7","0.5"
"48","1","0.8","1","52","10","30","0","3","6","1","23","7","0","0","0","0","0.7666666666666667","0.3","0.65","0.75"
"49","1","1","0","73","19","20","1","14","4","1","13","6","1","1","0","0","0.65","0.7368421052631579","0.7","0.5"
"48","1","0.8","1","53","10","30","0","3","6","1","23","6","1","0","0","0","0.7666666666666667","0.3","0.65","0.75"
"49","1","1","0","74","19","20","1","14","4","1","13","6","1","1","0","0","0.65","0.7368421052631579","0.7","0.5"
"48","1","0.8","1","54","10","30","0","3","6","1","24","6","0","0","0","0","0.8","0.3","0.675","0.75"
"49","1","1","0","75","19","20","1","14","4","1","13","6","1","1","0","0","0.65","0.7368421052631579","0.7","0.5"
"49","1","1","0","76","19","20","1","14","4","1","13","6","1","1","0","0","0.65","0.7368421052631579","0.7","0.5"
"48","1","0.8","1","55","10","30","0","3","6","1","24","6","0","0","0","0","0.8","0.3","0.675","0.75"
"49","1","1","0","77","19","20","1","14","4","1","13","6","1","1","0","0","0.65","0.7368421052631579","0.7","0.5"
"48","1","0.8","1","56","10","30","0","3","6","1","24","6","0","0","0","0","0.8","0.3","0.675","0.75"
"49","1","1","0","78","19","20","1","14","4","1","13","6","1","1","0","0","0.65","0.7368421052631579","0.7","0.5"
"48","1","0.8","1","57","10","30","0","3","6","1","24","6","0","0","0","0","0.8","0.3","0.675","0.75"
"49","1","1","0","79","19","20","1","14","4","1","13","6","1","1","0","0","0.65","0.7368421052631579","0.7","0.5"
"49","1","1","0","80","19","20","1","14","4","1","13","6","1","1","0","0","0.65","0.7368421052631579","0.7","0.5"
"48","1","0.8","1","58","10","30","0","3","6","1","24","6","0","0","0","0","0.8","0.3","0.675","0.75"
"49","1","1","0","81","19","20","1","14","4","1","13","6","1","1","0","0","0.65","0.7368421052631579","0.7","0.5"
"48","1","0.8","1","59","10","30","0","3","6","1","24","6","0","0","0","0","0.8","0.3","0.675","0.75"
"49","1","1","0","82","19","20","1","14","4","1","13","6","1","1","0","0","0.65","0.7368421052631579","0.7","0.5"
"48","1","0.8","1","60","10","30","0","3","6","1","24","6","0","0","0","0","0.8","0.3","0.675","0.75"
"49","1","1","0","83","19","20","1","14","4","1","13","6","1","1","0","0","0.65","0.7368421052631579","0.7","0.5"
"49","1","1","0","84","19","20","1","14","4","1","13","6","1","1","0","0","0.65","0.7368421052631579","0.7","0.5"
"48","1","0.8","1","61","10","30","0","3","6","1","24","6","0","0","0","0","0.8","0.3","0.675","0.75"
"49","1","1","0","85","19","20","1","14","4","1","13","6","1","1","0","0","0.65","0.7368421052631579","0.7","0.5"
"48","1","0.8","1","62","9","31","0","3","6","0","25","6","0","0","0","0","0.8064516129032258","0.3333333333333333","0.7","0.775"
"49","1","1","0","86","19","20","1","14","4","1","13","6","1","1","0","0","0.65","0.7368421052631579","0.7","0.5"
"48","1","0.8","1","63","8","32","0","2","6","0","26","6","0","0","0","0","0.8125","0.25","0.7","0.8"
"49","1","1","0","87","19","20","1","14","4","1","13","6","1","1","0","0","0.65","0.7368421052631579","0.7","0.5"
"48","1","0.8","1","64","7","33","0","2","5","0","27","6","0","0","0","0","0.8181818181818182","0.2857142857142857","0.725","0.825"
"49","1","1","0","88","19","20","1","14","4","1","13","6","1","1","0","0","0.65","0.7368421052631579","0.7","0.5"
"49","1","1","0","89","19","20","1","14","4","1","13","6","1","1","0","0","0.65","0.7368421052631579","0.7","0.5"
"48","1","0.8","1","65","7","33","0","2","5","0","27","6","0","0","0","0","0.8181818181818182","0.2857142857142857","0.725","0.825"
"49","1","1","0","90","19","20","1","14","4","1","13","6","1","1","0","0","0.65","0.7368421052631579","0.7","0.5"
"48","1","0.8","1","66","7","33","0","2","5","0","27","6","0","0","0","0","0.8181818181818182","0.2857142857142857","0.725","0.825"
"49","1","1","0","91","20","19","1","14","5","1","12","6","1","1","0","0","0.631578947368421","0.7","0.675","0.475"
"48","1","0.8","1","67","7","33","0","2","5","0","27","6","0","0","0","0","0.8181818181818182","0.2857142857142857","0.725","0.825"
"49","1","1","0","92","20","19","1","14","5","1","12","6","1","1","0","0","0.631578947368421","0.7","0.675","0.475"
"50","1","1","1","51","12","28","0","3","8","1","22","6","0","0","0","0","0.7857142857142857","0.25","0.625","0.7"
"48","1","0.8","1","68","7","33","0","2","5","0","27","6","0","0","0","0","0.8181818181818182","0.2857142857142857","0.725","0.825"
"49","1","1","0","93","20","19","1","14","5","1","12","6","1","1","0","0","0.631578947368421","0.7","0.675","0.475"
"50","1","1","1","52","10","30","0","3","6","1","23","7","0","0","0","0","0.7666666666666667","0.3","0.65","0.75"
"49","1","1","0","94","20","19","1","14","5","1","12","6","1","1","0","0","0.631578947368421","0.7","0.675","0.475"
"48","1","0.8","1","69","7","33","0","2","5","0","27","6","0","0","0","0","0.8181818181818182","0.2857142857142857","0.725","0.825"
"49","1","1","0","95","20","19","1","14","5","1","12","6","1","1","0","0","0.631578947368421","0.7","0.675","0.475"
"50","1","1","1","53","10","30","0","3","6","1","23","6","1","0","0","0","0.7666666666666667","0.3","0.65","0.75"
"48","1","0.8","1","70","7","33","0","2","5","0","27","6","0","0","0","0","0.8181818181818182","0.2857142857142857","0.725","0.825"
"49","1","1","0","96","20","19","1","14","5","1","12","6","1","1","0","0","0.631578947368421","0.7","0.675","0.475"
"50","1","1","1","54","10","30","0","3","6","1","24","6","0","0","0","0","0.8","0.3","0.675","0.75"
"48","1","0.8","1","71","7","33","0","2","5","0","27","6","0","0","0","0","0.8181818181818182","0.2857142857142857","0.725","0.825"
"49","1","1","0","97","20","19","1","14","5","1","12","6","1","1","0","0","0.631578947368421","0.7","0.675","0.475"
"48","1","0.8","1","72","7","33","0","2","5","0","27","6","0","0","0","0","0.8181818181818182","0.2857142857142857","0.725","0.825"
"49","1","1","0","98","20","19","1","14","5","1","12","6","1","1","0","0","0.631578947368421","0.7","0.675","0.475"
"50","1","1","1","55","10","30","0","3","6","1","24","6","0","0","0","0","0.8","0.3","0.675","0.75"
"49","1","1","0","99","20","19","1","14","5","1","12","6","1","1","0","0","0.631578947368421","0.7","0.675","0.475"
"48","1","0.8","1","73","7","33","0","2","5","0","27","6","0","0","0","0","0.8181818181818182","0.2857142857142857","0.725","0.825"
"50","1","1","1","56","10","30","0","3","6","1","24","6","0","0","0","0","0.8","0.3","0.675","0.75"
"49","1","1","0","100","20","19","1","14","5","1","12","6","1","1","0","0","0.631578947368421","0.7","0.675","0.475"
"48","1","0.8","1","74","7","33","0","2","5","0","27","6","0","0","0","0","0.8181818181818182","0.2857142857142857","0.725","0.825"
"50","1","1","1","57","10","30","0","3","6","1","24","6","0","0","0","0","0.8","0.3","0.675","0.75"
"48","1","0.8","1","75","7","33","0","2","5","0","27","6","0","0","0","0","0.8181818181818182","0.2857142857142857","0.725","0.825"
"50","1","1","1","58","10","30","0","3","6","1","24","6","0","0","0","0","0.8","0.3","0.675","0.75"
"48","1","0.8","1","76","7","33","0","2","5","0","27","6","0","0","0","0","0.8181818181818182","0.2857142857142857","0.725","0.825"
"50","1","1","1","59","10","30","0","3","6","1","24","6","0","0","0","0","0.8","0.3","0.675","0.75"
"48","1","0.8","1","77","7","33","0","2","5","0","27","6","0","0","0","0","0.8181818181818182","0.2857142857142857","0.725","0.825"
"50","1","1","1","60","10","30","0","3","6","1","24","6","0","0","0","0","0.8","0.3","0.675","0.75"
"48","1","0.8","1","78","7","33","0","2","5","0","27","6","0","0","0","0","0.8181818181818182","0.2857142857142857","0.725","0.825"
"50","1","1","1","61","10","30","0","3","6","1","24","6","0","0","0","0","0.8","0.3","0.675","0.75"
"48","1","0.8","1","79","7","33","0","2","5","0","27","6","0","0","0","0","0.8181818181818182","0.2857142857142857","0.725","0.825"
"50","1","1","1","62","9","31","0","3","6","0","25","6","0","0","0","0","0.8064516129032258","0.3333333333333333","0.7","0.775"
"48","1","0.8","1","80","7","33","0","2","5","0","27","6","0","0","0","0","0.8181818181818182","0.2857142857142857","0.725","0.825"
"50","1","1","1","63","8","32","0","2","6","0","26","6","0","0","0","0","0.8125","0.25","0.7","0.8"
"48","1","0.8","1","81","7","33","0","2","5","0","27","6","0","0","0","0","0.8181818181818182","0.2857142857142857","0.725","0.825"
"50","1","1","1","64","7","33","0","2","5","0","27","6","0","0","0","0","0.8181818181818182","0.2857142857142857","0.725","0.825"
